StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,age_guess_2,impressions_1,impressions_2,impressions_3,impressions_4,impressions_5,impressions_6,impressions_7,impressions_8,free,associate_1,associate_2,associate_3,judge_1,judge_2,age,gen,race_1,race_2,race_3,race_4,race_5,race_6,race_6_TEXT,id,BEARD,GLASSES
4/28/19 12:27,4/28/19 12:29,0,75.90.243.231,100,102,1,4/28/19 12:29,R_Owj5iFrgXlvumNb,,,,,33.45809937,-83.0802002,anonymous,EN,0,0,12.287,0,23,4,5,5,5,5,5,6,5,Big smile,4,4,4,4,4,24,1,1,,,,,,,,1,0
4/28/19 12:26,4/28/19 12:30,0,68.81.73.99,100,205,1,4/28/19 12:30,R_3EX6fyD9dG9x2iG,,,,,40.03450012,-75.11930084,anonymous,EN,0,0,15.01,0,28,7,7,7,6,7,7,7,5,"hes handsome
",6,5,6,5,5,19,2,1,,,,,,,,1,1
4/28/19 12:28,4/28/19 12:30,0,174.50.136.109,100,138,1,4/28/19 12:30,R_1DIHxZ0GQHCqm1X,,,,,38.664505,-121.4869995,anonymous,EN,8.444,10.444,12.027,2,30,5,7,6,7,6,6,7,5,He looks happy ,6,6,6,6,6,35,2,1,,,,,,,,0,1
4/28/19 12:28,4/28/19 12:30,0,99.196.3.42,100,109,1,4/28/19 12:30,R_py1lEgRnxOV2YyR,,,,,37.75100708,-97.8219986,anonymous,EN,0,0,11.942,0,27,6,6,7,7,6,6,7,6,"He seems like a friendly, outgoing person",6,6,6,6,6,24,2,1,,,,,,,,0,0
4/28/19 12:28,4/28/19 12:31,0,108.90.96.219,100,172,1,4/28/19 12:31,R_2QnWDje6qaiHEJN,,,,,34.86180115,-86.5789032,anonymous,EN,3.39,11.194,12.741,7,22,5,5,5,5,5,5,5,5,He was smiling and wore glasses. He looked like a pretty happy-go-lucky kind of person.,5,4,4,5,5,57,2,1,,,,,,,,1,1
4/28/19 12:29,4/28/19 12:31,0,72.131.112.16,100,152,1,4/28/19 12:31,R_2WOQDrvstB9j1A8,,,,,42.68960571,-88.03900146,anonymous,EN,0,0,12.042,0,25,4,4,5,6,5,5,5,4,The first thing I noticed was a smile. :),6,5,4,3,4,48,2,1,,,,,,,,0,0
4/28/19 12:27,4/28/19 12:32,0,104.160.53.55,100,289,1,4/28/19 12:32,R_1LiZaZcMoZ6lH1N,,,,,32.44129944,-81.77110291,anonymous,EN,3.3,5.176,15.03,2,26,4,4,4,4,4,4,4,4,"First impressions are not based on a photo of a stranger. A video of a stranger in their natural environment would be a little more accurate to make a judgment for this survey, ",4,4,4,4,4,38,2,,,,,,1,multi race,,1,0
4/28/19 12:30,4/28/19 12:32,0,69.14.250.152,100,95,1,4/28/19 12:32,R_1gd4r2QIYihlQU5,,,,,42.59820557,-83.11669922,anonymous,EN,0,0,15.025,0,35,4,6,6,6,5,6,5,6,interesting,6,6,6,6,5,44,1,1,,,,,,,,0,0
4/28/19 12:29,4/28/19 12:32,0,73.230.249.28,100,214,1,4/28/19 12:32,R_3ikAIKs8SdoBr0a,,,,,40.32260132,-76.40419769,anonymous,EN,0,0,15.114,0,32,3,4,5,5,4,4,5,4,happy,3,4,2,5,5,65,1,1,,,,,,,,1,1
4/28/19 12:31,4/28/19 12:33,0,98.170.244.18,100,116,1,4/28/19 12:33,R_1Qc2ySCD2FgSsqd,,,,,30.7644043,-86.59169769,anonymous,EN,0,0,15.007,0,24,4,5,5,6,4,4,6,4,happy,6,4,4,4,4,25,2,1,,,,,,,,0,1
4/28/19 12:31,4/28/19 12:33,0,50.26.74.104,100,77,1,4/28/19 12:33,R_3kaY68anEm4pnxB,,,,,35.16549683,-101.8856964,anonymous,EN,2.976,2.976,11.067,1,22,5,6,5,6,5,4,5,4,needs to shave,5,5,4,6,6,55,1,1,,,,,,,,1,0
4/28/19 12:31,4/28/19 12:33,0,64.107.2.40,100,73,1,4/28/19 12:33,R_322XiQrj7bHBJdi,,,,,41.95550537,-87.66130066,anonymous,EN,0,0,11.669,0,30,4,5,6,6,6,4,6,6,GREGARIOUS,5,5,4,5,5,52,1,,1,,,,,,,1,0
4/28/19 12:29,4/28/19 12:33,0,152.44.126.88,100,208,1,4/28/19 12:33,R_3JEGULarp5M83kc,,,,,33.73869324,-78.97619629,anonymous,EN,0,0,15.007,0,27,6,5,4,6,4,5,6,5,seemed like a happy young adult,5,5,4,6,5,52,1,1,,,,,,,,1,1
4/28/19 12:06,4/28/19 12:33,0,73.118.24.58,100,1630,1,4/28/19 12:33,R_12nWBZ5IovfFbWi,,,,,30.41560364,-84.18699646,anonymous,EN,0,0,15.011,0,22,3,5,4,4,4,4,4,5,"He had a large nose, but seemed nice.",5,5,4,3,4,22,2,1,,,,,,,,0,0
4/28/19 12:31,4/28/19 12:34,0,172.56.13.213,100,169,1,4/28/19 12:34,R_3ssSsC98SN7SZyB,,,,,41.94500732,-87.79959869,anonymous,EN,0,0,13.776,0,25,6,4,4,6,4,7,6,6,That he seems like a nice guy to hang out and a friendly guy who likes to be with other people.,4,6,5,5,4,20,1,1,,,,,,,,1,0
4/28/19 12:32,4/28/19 12:35,0,104.173.43.96,100,181,1,4/28/19 12:35,R_2zYD4rvMzMRmy6g,,,,,33.73379517,-116.9299011,anonymous,EN,0,0,16.188,0,85,5,6,5,5,5,4,4,3,th,5,4,6,5,4,25,2,1,,,,,,,,0,1
4/28/19 12:34,4/28/19 12:36,0,196.16.108.103,100,155,1,4/28/19 12:36,R_3gT9Zvfv0X5CJPT,,,,,34.05439758,-118.2440033,anonymous,EN,0,0,15.179,0,65,6,5,6,5,4,5,6,4,as intelligent person  ,6,5,6,6,5,28,1,1,,,,,,,,1,0
4/28/19 12:32,4/28/19 12:41,0,209.182.216.239,100,531,1,4/28/19 12:41,R_1Pe0QMbDE5eMfDQ,,,,,37.75100708,-97.8219986,anonymous,EN,0,0,12.028,0,77,6,5,6,7,7,5,6,7,He was very intelligent man.He was very friendly and trustworthy.,6,7,7,6,7,23,2,,,,1,,,,,0,1
4/28/19 12:39,4/28/19 12:43,0,209.182.217.65,100,232,1,4/28/19 12:43,R_3OijnDSemB8MF9d,,,,,37.75100708,-97.8219986,anonymous,EN,0,0,15.005,0,64,6,7,6,7,7,6,7,7,He was a very confident man and he was very trustworthy,6,7,7,6,7,24,2,,,,1,,,,,0,1
4/28/19 12:45,4/28/19 12:47,0,146.71.76.240,100,74,1,4/28/19 12:47,R_2rOpXqYWCYV7Nd9,,,,,37.75100708,-97.8219986,anonymous,EN,0,0,14.662,0,70,7,7,6,7,7,6,7,6,"he was very talented,confident and very successful person",6,7,6,6,7,26,2,,,,1,,,,,1,0
4/28/19 12:30,4/28/19 12:47,0,107.77.210.122,100,989,1,4/28/19 12:47,R_1o24vKhozRSfCB8,,,,,41.92149353,-87.64459991,anonymous,EN,1.056,3.024,11.692,6,21,4,5,5,5,5,5,5,4,He seems interesting but a bit nerdy.,6,5,5,5,5,25,1,1,,,,,,,,0,1
4/28/19 12:48,4/28/19 12:49,0,45.61.48.228,100,79,1,4/28/19 12:49,R_3MJq6YA7LQ64zyw,,,,,37.75100708,-97.8219986,anonymous,EN,0,0,14.548,0,69,6,7,6,7,7,7,6,6,he was very successful man,5,6,7,5,6,26,2,,,,1,,,,,0,0
4/28/19 12:47,4/28/19 12:50,0,185.144.158.140,100,160,1,4/28/19 12:50,R_8C8N9dKyy8DZpRv,,,,,25.78059387,-80.18260193,anonymous,EN,0,0,15.007,0,84,7,6,7,5,6,7,6,7,he was very intelligent and confident man,7,6,7,6,7,26,2,,,,1,,,,,1,1
4/28/19 12:55,4/28/19 12:57,0,73.192.68.107,100,81,1,4/28/19 12:57,R_1hNlmti0Yuvbgi9,,,,,29.79640198,-81.26490021,anonymous,EN,0,0,15.007,0,27,5,4,5,5,4,5,5,4,none ,5,5,4,5,5,58,1,1,,,,,,,,0,0
4/28/19 13:05,4/28/19 13:07,0,192.249.3.175,100,123,1,4/28/19 13:07,R_1BRuqMexcNUJDr8,,,,,35.95559692,-83.93360138,anonymous,EN,0,0,11.052,0,24,6,6,6,7,4,4,5,6,He seems like a sweet person ,5,6,6,5,5,20,2,1,,,,,,,,1,1
4/28/19 13:18,4/28/19 13:20,0,74.101.155.125,100,134,1,4/28/19 13:20,R_Zs3C8UIeuRpQVjj,,,,,40.78089905,-73.95020294,anonymous,EN,2.505,2.505,15.109,1,31,1,5,6,5,4,7,7,5,"Educated, well off, sure of himself, arrogant.",3,2,4,6,7,29,2,,1,,,,,,,0,0
4/28/19 13:28,4/28/19 13:30,0,75.111.239.251,100,159,1,4/28/19 13:30,R_2bKkQ5VX6NVnEH5,,,,,33.51190186,-101.9316025,anonymous,EN,2.087,2.935,15.042,2,25,1,4,5,6,3,4,4,3,"He looked too friendly, and may be successful.",5,4,4,5,5,34,1,,1,1,,,,,,1,1
4/28/19 14:15,4/28/19 14:18,0,108.250.57.252,100,129,1,4/28/19 14:18,R_0xMC3fAI6pm2DJL,,,,,38.63529968,-121.4557953,anonymous,EN,3.526,8.821,12.65,2,25,3,2,4,5,3,2,6,2,"he looks ""high""(drunk), his eyes are a bit red",1,1,1,2,4,63,2,1,,,,,,,,1,0
